artist,track,week,rank
Artist_373,Song_822,week_27,27
Artist_69,Song_1382,week_40,55
Artist_99,Song_163,week_01,85
Artist_396,Song_1634,week_33,19
Artist_25,Song_1692,week_04,23
Artist_436,Song_514,week_07,47
Artist_379,Song_350,week_09,79
Artist_469,Song_1933,week_16,66
Artist_484,Song_681,week_05,99
Artist_53,Song_1488,week_34,51
Artist_151,Song_1851,week_23,84
Artist_144,Song_1861,week_43,28
Artist_57,Song_1399,week_50,57
Artist_39,Song_1116,week_25,58
Artist_109,Song_181,week_51,15
Artist_181,Song_743,week_13,16
Artist_42,Song_1325,week_24,97
Artist_186,Song_660,week_11,47
Artist_423,Song_1816,week_52,63
Artist_398,Song_1213,week_51,12
Artist_223,Song_1883,week_17,43
Artist_122,Song_1886,week_37,84
Artist_133,Song_1338,week_13,29
Artist_163,Song_493,week_27,
Artist_215,Song_923,week_20,3
Artist_221,Song_1946,week_33,69
Artist_235,Song_128,week_42,60
Artist_331,Song_1543,week_32,66
Artist_146,Song_1450,week_08,87
Artist_239,Song_1583,week_29,90
Artist_76,Song_565,week_40,26
Artist_9,Song_1211,week_19,71
Artist_74,Song_550,week_06,74
Artist_442,Song_453,week_44,69
Artist_492,Song_471,week_39,47
Artist_401,Song_988,week_48,76
Artist_253,Song_738,week_41,96
Artist_230,Song_1589,week_21,42
Artist_7,Song_1935,week_22,31
Artist_174,Song_224,week_42,22
Artist_141,Song_154,week_10,17
Artist_168,Song_560,week_10,84
Artist_170,Song_351,week_52,
Artist_393,Song_1171,week_29,8
Artist_434,Song_1929,week_16,98
Artist_283,Song_1600,week_01,49
Artist_122,Song_349,week_17,87
Artist_194,Song_182,week_30,38
Artist_5,Song_637,week_26,53
Artist_29,Song_1018,week_46, 28 
Artist_165,Song_179,week_19,77
Artist_422,Song_1063,week_21,29
Artist_339,Song_772,week_17,72
Artist_136,Song_894,week_46,11
Artist_496,Song_1027,week_40,47
Artist_365,Song_1016,week_21,45
Artist_321,Song_64,week_41,18
Artist_342,Song_29,week_40,50
Artist_500,Song_372,week_45,89
Artist_145,Song_1547,week_49,49
Artist_327,Song_97,week_19, 22 
Artist_217,Song_1894,week_07,45
Artist_301,Song_1466,week_17,61
Artist_132,Song_1227,week_01,99
Artist_292,Song_1435,week_37,93
Artist_70,Song_993,week_06,21
Artist_252,Song_21,week_26,71
Artist_415,Song_1575,week_02,61
Artist_275,Song_735,week_32,76
Artist_445,Song_1126,week_48,36
Artist_364,Song_1070,week_05,24
Artist_182,Song_66,week_37,32
Artist_167,Song_603,week_31,91
Artist_91,Song_1188,week_12,96
Artist_202,Song_1995,week_35,59
Artist_346,Song_1135,week_30,96
Artist_19,Song_338,week_48,96
Artist_39,Song_123,week_06,90
Artist_126,Song_1729,week_15,75
Artist_451,Song_447,week_15,82
Artist_173,Song_611,week_16,5
Artist_141,Song_1315,week_20,16
Artist_242,Song_671,week_13,11
Artist_220,Song_1436,week_44,35
Artist_126,Song_615,week_42,
Artist_58,Song_897,week_46,42
Artist_148,Song_281,week_31,87
Artist_476,Song_1067,week_34,98
Artist_456,Song_1510,week_29,81
Artist_317,Song_596,week_03,10
Artist_383,Song_1987,week_09,82
Artist_361,Song_703,week_11,8
Artist_423,Song_1075,week_11,26
Artist_1,Song_1922,week_25,3
Artist_387,Song_210,week_22,59
Artist_461,Song_126,week_42,88
Artist_348,Song_492,week_46,3
Artist_190,Song_1533,week_09,38
Artist_191,Song_960,week_20,2
Artist_369,Song_970,week_21,99
Artist_409,Song_581,week_10,
Artist_312,Song_777,week_22,73
Artist_417,Song_258,week_29,36
Artist_422,Song_1954,week_09,86
Artist_117,Song_1212,week_05,95
Artist_134,Song_230,week_40,98
Artist_58,Song_189,week_11,88
Artist_44,Song_1439,week_01,73
Artist_173,Song_10,week_42,2
Artist_160,Song_1138,week_01,85
Artist_173,Song_1100,week_39,34
Artist_317,Song_676,week_46,27
Artist_303,Song_502,week_05,37
Artist_149,Song_85,week_49, 71 
Artist_80,Song_49,week_22,22
Artist_374,Song_1519,week_26,68
Artist_213,Song_838,week_06,14
Artist_203,Song_1008,week_32,98
Artist_252,Song_689,week_48,23
Artist_229,Song_387,week_11,44
Artist_164,Song_970,week_10,89
Artist_227,Song_1413,week_47,65
Artist_147,Song_1006,week_39,79
Artist_20,Song_218,week_34,96
Artist_441,Song_1725,week_31,78
Artist_402,Song_1005,week_12,61
Artist_47,Song_1370,week_51,85
Artist_233,Song_1254,week_44,55
Artist_305,Song_255,week_16,71
Artist_14,Song_236,week_38,100
Artist_143,Song_1050,week_03,85
Artist_415,Song_1608,week_02,50
Artist_1,Song_1285,week_52,12
Artist_373,Song_1790,week_05,79
Artist_54,Song_271,week_11,15
Artist_374,Song_123,week_25,17
Artist_259,Song_656,week_35,34
Artist_144,Song_1281,week_35,35
Artist_471,Song_1680,week_22,
Artist_441,Song_1445,week_37,78
Artist_459,Song_259,week_22,55
Artist_12,Song_948,week_11,59
Artist_330,Song_47,week_32,5
Artist_224,Song_863,week_35,30
Artist_272,Song_525,week_31,4
Artist_456,Song_888,week_45,15
Artist_358,Song_208,week_08,35
Artist_460,Song_1335,week_20,
Artist_408,Song_747,week_42,55
Artist_156,Song_149,week_34,66
Artist_373,Song_1858,week_04,60
Artist_8,Song_438,week_18,24
Artist_122,Song_155,week_51,92
Artist_348,Song_1702,week_04,22
Artist_164,Song_1114,week_20,44
Artist_90,Song_1722,week_09,32
Artist_136,Song_1854,week_16,95
Artist_186,Song_358,week_26,83
Artist_316,Song_1198,week_38,51
Artist_178,Song_1241,week_25,85
Artist_28,Song_1931,week_04,3
Artist_220,Song_456,week_41,70
Artist_357,Song_776,week_45,32
Artist_41,Song_1633,week_41,2
Artist_228,Song_629,week_38,88
Artist_192,Song_1223,week_19,59
Artist_411,Song_832,week_14,91
Artist_447,Song_486,week_21,73
Artist_145,Song_533,week_15,77
Artist_201,Song_200,week_03,14
Artist_417,Song_371,week_37,51
Artist_212,Song_1014,week_50,11
Artist_461,Song_1983,week_46,78
Artist_220,Song_853,week_16,80
Artist_240,Song_1472,week_14,10
Artist_413,Song_248,week_09,84
Artist_397,Song_788,week_47,80
Artist_46,Song_264,week_07,58
Artist_35,Song_1082,week_14,34
Artist_253,Song_1326,week_06,80
Artist_390,Song_31,week_21,78
Artist_82,Song_1522,week_15,53
Artist_371,Song_1273,week_52,28
Artist_256,Song_605,week_08,18
Artist_197,Song_1801,week_34,26
Artist_303,Song_1295,week_40,7
Artist_409,Song_1630,week_01,45
Artist_450,Song_1690,week_32,98
Artist_10,Song_1418,week_49,45
Artist_312,Song_1821,week_51,71
Artist_286,Song_502,week_05,97
Artist_242,Song_1616,week_30,35
Artist_251,Song_1828,week_22,52
Artist_365,Song_1108,week_20,21
Artist_5,Song_1389,week_16,28
Artist_119,Song_886,week_07,96
Artist_289,Song_549,week_07,44
Artist_374,Song_1366,week_50,80
Artist_65,Song_839,week_50,56
Artist_146,Song_1431,week_02,10
Artist_224,Song_1449,week_47,23
Artist_239,Song_1768,week_14,48
Artist_177,Song_1117,week_31,52
Artist_267,Song_848,week_50,15
Artist_341,Song_614,week_41,55
Artist_282,Song_412,week_14,43
Artist_63,Song_432,week_05,50
Artist_217,Song_678,week_11,6
Artist_342,Song_159,week_40,33
Artist_315,Song_14,week_05,62
Artist_283,Song_373,week_29,55
Artist_177,Song_225,week_11,39
Artist_461,Song_1529,week_05,12
Artist_417,Song_1097,week_49,100
Artist_98,Song_1273,week_32,31
Artist_105,Song_511,week_36, 74 
Artist_99,Song_603,week_15,53
Artist_385,Song_216,week_19, 34 
Artist_405,Song_1997,week_22,41
Artist_496,Song_1626,week_34,10
Artist_311,Song_1565,week_17,52
Artist_6,Song_1971,week_12,75
Artist_476,Song_1841,week_25,57
Artist_465,Song_1963,week_17,78
Artist_197,Song_988,week_10,3
Artist_351,Song_1244,week_28,57
Artist_133,Song_840,week_18,33
Artist_358,Song_727,week_51,7
Artist_259,Song_1245,week_18,4
Artist_437,Song_1413,week_45,39
Artist_23,Song_554,week_32,48
Artist_485,Song_1671,week_14,74
Artist_53,Song_1066,week_16,79
Artist_165,Song_676,week_50,16
Artist_202,Song_873,week_18,38
Artist_458,Song_283,week_16, 4 
Artist_83,Song_1082,week_17,4
Artist_145,Song_1838,week_07,100
Artist_85,Song_834,week_12,27
Artist_78,Song_537,week_34,86
Artist_457,Song_1097,week_10,86
Artist_366,Song_1909,week_05,17
Artist_1,Song_923,week_21,98
Artist_51,Song_1153,week_03,96
Artist_173,Song_1623,week_19,70
Artist_205,Song_842,week_45,54
Artist_260,Song_1450,week_44,97
Artist_446,Song_948,week_35,8
Artist_449,Song_665,week_06,53
Artist_369,Song_1718,week_14,100
Artist_488,Song_1149,week_04,5
Artist_288,Song_67,week_45,69
Artist_34,Song_6,week_51,47
Artist_348,Song_637,week_18,74
Artist_95,Song_314,week_29,40
Artist_72,Song_1350,week_35,7
Artist_39,Song_565,week_52,12
Artist_154,Song_1602,week_38,94
Artist_250,Song_826,week_16,25
Artist_162,Song_506,week_20,28
Artist_438,Song_1106,week_24,43
Artist_118,Song_1623,week_35,77
Artist_259,Song_1026,week_44,47
Artist_379,Song_204,week_51,49
Artist_306,Song_662,week_19,86
Artist_268,Song_805,week_04,54
Artist_449,Song_404,week_33,18
Artist_54,Song_1127,week_02,27
Artist_236,Song_536,week_13,72
Artist_389,Song_1392,week_45,6
Artist_478,Song_1236,week_30,75
Artist_222,Song_577,week_34,93
Artist_251,Song_1985,week_30,69
Artist_313,Song_1233,week_51,71
Artist_401,Song_763,week_24,22
Artist_112,Song_1921,week_48,
Artist_255,Song_117,week_44,47
Artist_303,Song_628,week_33,68
Artist_407,Song_749,week_41,32
Artist_207,Song_1502,week_49,83
Artist_229,Song_105,week_10,97
Artist_341,Song_495,week_18,1
Artist_398,Song_1795,week_19,54
Artist_66,Song_46,week_07,46
Artist_75,Song_823,week_19,41
Artist_435,Song_1355,week_24,41
Artist_103,Song_1240,week_15,8
Artist_422,Song_982,week_41,32
Artist_192,Song_960,week_42,30
Artist_252,Song_1516,week_23,46
Artist_226,Song_1837,week_52,92
Artist_294,Song_1946,week_52,52
Artist_306,Song_845,week_04,96
Artist_98,Song_449,week_38,89
Artist_338,Song_536,week_04,98
Artist_286,Song_511,week_05,61
Artist_335,Song_1482,week_41,97
Artist_347,Song_1571,week_44,13
Artist_435,Song_1560,week_23,89
Artist_447,Song_540,week_40,40
Artist_482,Song_1508,week_37,61
Artist_308,Song_2000,week_11,44
Artist_249,Song_16,week_11,62
Artist_166,Song_1595,week_13,44
Artist_481,Song_243,week_14,48
Artist_472,Song_1974,week_08,74
Artist_335,Song_1231,week_25,59
Artist_30,Song_912,week_18,57
Artist_247,Song_1295,week_51,95
Artist_106,Song_761,week_44,11
Artist_51,Song_1803,week_44,25
Artist_81,Song_705,week_18,61
Artist_133,Song_1871,week_10,46
Artist_285,Song_1754,week_07,54
Artist_388,Song_115,week_50,34
Artist_138,Song_1604,week_44,84
Artist_184,Song_1323,week_14,7
Artist_401,Song_1861,week_15,97
Artist_330,Song_1507,week_16,62
Artist_273,Song_397,week_02,57
Artist_340,Song_394,week_30,99
Artist_472,Song_1099,week_30,93
Artist_69,Song_978,week_18,76
Artist_34,Song_1506,week_31,5
Artist_262,Song_1127,week_44,76
Artist_53,Song_297,week_48,93
Artist_450,Song_1002,week_13,35
Artist_205,Song_178,week_20,84
Artist_126,Song_1239,week_49,37
Artist_235,Song_967,week_50,60
Artist_43,Song_315,week_35,65
Artist_240,Song_1063,week_23,16
Artist_459,Song_259,week_42,30
Artist_371,Song_1740,week_33,73
Artist_111,Song_7,week_38,42
Artist_249,Song_49,week_35,61
Artist_151,Song_1562,week_51,74
Artist_183,Song_161,week_36,77
Artist_336,Song_1893,week_20,48
Artist_95,Song_176,week_03,62
Artist_459,Song_1615,week_08,84
Artist_374,Song_1026,week_40,93
Artist_400,Song_1001,week_32,64
Artist_8,Song_1919,week_29,57
Artist_388,Song_455,week_07,68
Artist_360,Song_1952,week_02,46
Artist_388,Song_1668,week_21,28
Artist_184,Song_276,week_06,77
Artist_281,Song_498,week_28,3
Artist_195,Song_1653,week_48,37
Artist_352,Song_676,week_42,48
Artist_195,Song_1824,week_36,19
Artist_155,Song_1052,week_32,92
Artist_93,Song_1357,week_45,83
Artist_160,Song_1025,week_42,17
Artist_434,Song_1212,week_46,82
Artist_61,Song_56,week_09,82
Artist_122,Song_547,week_11,87
Artist_51,Song_1136,week_23,40
Artist_403,Song_1822,week_50,50
Artist_277,Song_1334,week_11,73
Artist_5,Song_36,week_49,29
Artist_466,Song_439,week_02,51
Artist_92,Song_1753,week_03,42
Artist_170,Song_1616,week_11,29
Artist_317,Song_1850,week_50,66
Artist_22,Song_595,week_35,17
Artist_405,Song_1601,week_15,31
Artist_326,Song_1349,week_43,92
Artist_1,Song_1664,week_11,52
Artist_133,Song_307,week_31,
Artist_233,Song_1558,week_28,60
Artist_12,Song_1752,week_28,94
Artist_346,Song_619,week_32,99
Artist_46,Song_1133,week_25,51
Artist_34,Song_1396,week_20,84
Artist_433,Song_357,week_28,16
Artist_78,Song_181,week_25,98
Artist_218,Song_1380,week_11,14
Artist_301,Song_1700,week_19,90
Artist_411,Song_68,week_28,84
Artist_73,Song_292,week_01,42
Artist_282,Song_692,week_05,51
Artist_249,Song_181,week_10,24
Artist_47,Song_1490,week_42,82
Artist_121,Song_434,week_46,43
Artist_214,Song_1488,week_34,73
Artist_239,Song_1705,week_36,19
Artist_56,Song_914,week_02,84
Artist_350,Song_1558,week_18,61
Artist_107,Song_66,week_13,94
Artist_319,Song_1045,week_51,63
Artist_48,Song_1636,week_05,26
Artist_61,Song_384,week_20,95
Artist_337,Song_1836,week_02,35
Artist_26,Song_1639,week_11,67
Artist_292,Song_1583,week_30,56
Artist_257,Song_39,week_32,40
Artist_8,Song_1309,week_32,29
Artist_113,Song_822,week_50,6
Artist_355,Song_602,week_38,52
Artist_253,Song_1621,week_28,1
Artist_180,Song_785,week_10,52
Artist_207,Song_1360,week_22,24
Artist_303,Song_1212,week_17,34
Artist_127,Song_671,week_22,7
Artist_56,Song_1267,week_43,75
Artist_214,Song_1097,week_19,11
Artist_14,Song_479,week_17,36
Artist_474,Song_1998,week_24,20
Artist_28,Song_561,week_36,63
Artist_471,Song_101,week_32,80
Artist_78,Song_514,week_46,63
Artist_216,Song_1780,week_52,69
Artist_386,Song_176,week_36,88
Artist_365,Song_238,week_28,30
Artist_154,Song_910,week_14,30
Artist_14,Song_1083,week_36,97
Artist_187,Song_1889,week_06,84
Artist_312,Song_1123,week_09,22
Artist_371,Song_1978,week_21,61
Artist_7,Song_871,week_12,21
Artist_3,Song_1978,week_30,37
Artist_111,Song_495,week_31,27
Artist_407,Song_947,week_40,35
Artist_238,Song_1538,week_04,38
Artist_363,Song_755,week_31,60
Artist_239,Song_1321,week_27,70
Artist_493,Song_211,week_25,32
Artist_274,Song_1147,week_05,80
Artist_294,Song_1253,week_06,92
Artist_227,Song_1618,week_05,80
Artist_371,Song_1680,week_51,27
Artist_15,Song_1412,week_27,3
Artist_192,Song_140,week_08, 49 
Artist_473,Song_541,week_09,85
Artist_119,Song_1415,week_15,30
Artist_485,Song_270,week_36,22
Artist_28,Song_1783,week_41,19
Artist_202,Song_1036,week_07,31
Artist_39,Song_1891,week_32,20
Artist_441,Song_1413,week_08,19
Artist_273,Song_1361,week_47,2
Artist_231,Song_506,week_51,40
Artist_86,Song_1130,week_15,39
Artist_474,Song_32,week_37,91
Artist_126,Song_1098,week_19,72
Artist_300,Song_1195,week_39,54
Artist_25,Song_1873,week_06,27
Artist_145,Song_1093,week_19,79
Artist_13,Song_813,week_28,12
Artist_212,Song_362,week_17,78
Artist_25,Song_1673,week_42,71
Artist_68,Song_1457,week_19,17
Artist_394,Song_929,week_31,90
Artist_67,Song_100,week_11,84
Artist_233,Song_1682,week_15,10
Artist_109,Song_9,week_10,19
Artist_146,Song_1598,week_43,82
Artist_111,Song_697,week_23,30
Artist_228,Song_1053,week_03,30
Artist_111,Song_1917,week_03,25
Artist_470,Song_1138,week_18,88
Artist_34,Song_462,week_25,74
Artist_111,Song_921,week_43,66
Artist_264,Song_1167,week_20,96
Artist_424,Song_390,week_29,
Artist_369,Song_632,week_22,51
Artist_236,Song_682,week_50,71
Artist_83,Song_157,week_15,71
Artist_42,Song_335,week_39,27
Artist_425,Song_1885,week_10,10
Artist_101,Song_260,week_21,97
Artist_6,Song_82,week_52,43
Artist_180,Song_754,week_29,55
Artist_282,Song_1465,week_32,71
Artist_320,Song_1969,week_10,6
Artist_226,Song_1196,week_13,6
Artist_443,Song_1255,week_47,77
Artist_440,Song_720,week_23,48
Artist_315,Song_75,week_50,77
Artist_365,Song_1294,week_23,2
Artist_454,Song_1923,week_31,83
Artist_229,Song_626,week_04,51
Artist_377,Song_62,week_52,61
Artist_289,Song_874,week_49,
Artist_437,Song_320,week_03,2
Artist_150,Song_102,week_21,51
Artist_277,Song_1453,week_02,26
Artist_198,Song_874,week_04,70
Artist_70,Song_1746,week_01,20
Artist_112,Song_954,week_15,23
Artist_4,Song_255,week_33,54
Artist_350,Song_1556,week_06,15
Artist_331,Song_570,week_07,6
Artist_446,Song_112,week_19,92
Artist_318,Song_985,week_44,35
Artist_350,Song_1337,week_01,75
Artist_95,Song_998,week_39,8
Artist_152,Song_461,week_19,57
Artist_311,Song_708,week_45,50
Artist_137,Song_887,week_26, 49 
Artist_247,Song_1486,week_44,88
Artist_387,Song_1889,week_12,21
Artist_243,Song_1116,week_22,36
Artist_31,Song_1076,week_13,71
Artist_40,Song_1829,week_28,69
Artist_229,Song_520,week_14,58
Artist_36,Song_812,week_22,63
Artist_408,Song_1122,week_30, 93 
Artist_223,Song_236,week_44,16
Artist_6,Song_1925,week_20,6
Artist_322,Song_1398,week_44,78
Artist_468,Song_1605,week_27,52
Artist_220,Song_927,week_38,2
Artist_75,Song_557,week_42,89
Artist_4,Song_649,week_52,95
Artist_335,Song_234,week_41,77
Artist_134,Song_1056,week_34,18
Artist_118,Song_1313,week_39, 81 
Artist_369,Song_1662,week_41,92
Artist_94,Song_579,week_44,76
Artist_486,Song_542,week_37,35
Artist_435,Song_114,week_01,86
Artist_62,Song_204,week_15,39
Artist_441,Song_1053,week_32,1
Artist_194,Song_643,week_08,37
Artist_335,Song_474,week_33,21
Artist_203,Song_697,week_18,1
Artist_392,Song_253,week_45,4
Artist_26,Song_1822,week_29,96
Artist_435,Song_905,week_32,58
Artist_173,Song_1946,week_33,1
Artist_300,Song_386,week_05,13
Artist_133,Song_62,week_18,46
Artist_326,Song_515,week_48,47
Artist_410,Song_430,week_10,81
Artist_118,Song_580,week_36,76
Artist_324,Song_1561,week_33,7
Artist_275,Song_1715,week_23,51
Artist_212,Song_1165,week_40,3
Artist_225,Song_743,week_05,50
Artist_20,Song_1324,week_34,26
Artist_113,Song_675,week_24,31
Artist_140,Song_311,week_17,100
Artist_47,Song_471,week_31,62
Artist_1,Song_1417,week_07,26
Artist_90,Song_1666,week_17,67
Artist_142,Song_1469,week_28,55
Artist_320,Song_1782,week_38,28
Artist_38,Song_809,week_22,44
Artist_293,Song_172,week_15,81
Artist_382,Song_576,week_37,38
Artist_139,Song_31,week_15,30
Artist_356,Song_47,week_50,66
Artist_333,Song_130,week_50,8
Artist_491,Song_352,week_25,14
Artist_259,Song_978,week_21,99
Artist_161,Song_1869,week_38,62
Artist_390,Song_1646,week_02,75
Artist_178,Song_1605,week_27, 63 
Artist_10,Song_58,week_49,79
Artist_261,Song_1130,week_32,66
Artist_407,Song_812,week_21,96
Artist_138,Song_1354,week_04,40
Artist_172,Song_768,week_44,13
Artist_386,Song_1848,week_19,17
Artist_13,Song_683,week_02,15
Artist_168,Song_1407,week_26,33
Artist_130,Song_1186,week_34,16
Artist_84,Song_997,week_14, 13 
Artist_321,Song_286,week_15,86
Artist_319,Song_1095,week_20,23
Artist_101,Song_1791,week_34,36
Artist_329,Song_1478,week_36,43
Artist_273,Song_886,week_19,50
Artist_265,Song_1591,week_09,74
Artist_459,Song_1859,week_07,81
Artist_399,Song_397,week_30,94
Artist_408,Song_1539,week_13,13
Artist_38,Song_26,week_27,30
Artist_419,Song_313,week_44,57
Artist_94,Song_126,week_35,30
Artist_95,Song_1432,week_13,71
Artist_305,Song_1589,week_15,10
Artist_69,Song_1222,week_46,99
Artist_318,Song_811,week_09,66
Artist_444,Song_188,week_45,94
Artist_236,Song_698,week_23,83
Artist_434,Song_1841,week_36,39
Artist_334,Song_810,week_40,37
Artist_373,Song_716,week_03,3
Artist_376,Song_1508,week_34, 89 
Artist_459,Song_450,week_19,34
Artist_137,Song_523,week_28,86
Artist_418,Song_1895,week_23,38
Artist_76,Song_1378,week_40,14
Artist_483,Song_986,week_49,64
Artist_35,Song_658,week_45,39
Artist_1,Song_597,week_07,54
Artist_296,Song_100,week_41,2
Artist_320,Song_616,week_12,96
Artist_406,Song_948,week_14,43
Artist_60,Song_1582,week_46,53
Artist_320,Song_556,week_15,3
Artist_349,Song_278,week_03,41
Artist_328,Song_1717,week_15,8
Artist_267,Song_1723,week_51,90
Artist_361,Song_1650,week_24,96
Artist_229,Song_491,week_52,75
Artist_270,Song_255,week_46,63
Artist_316,Song_381,week_08,65
Artist_286,Song_892,week_05,79
Artist_291,Song_542,week_51,4
Artist_213,Song_1288,week_04,68
Artist_165,Song_1634,week_14,92
Artist_5,Song_825,week_16,10
Artist_339,Song_879,week_20,75
Artist_379,Song_1353,week_24,50
Artist_78,Song_1139,week_06,23
Artist_410,Song_1300,week_31,61
Artist_62,Song_1512,week_06,47
Artist_132,Song_281,week_35,3
Artist_89,Song_1299,week_15,17
Artist_237,Song_773,week_29,22
Artist_42,Song_843,week_03,91
Artist_89,Song_719,week_11,16
Artist_402,Song_1920,week_03,80
Artist_296,Song_328,week_28,
Artist_328,Song_211,week_10,52
Artist_295,Song_727,week_50,33
Artist_104,Song_923,week_33,42
Artist_14,Song_552,week_48,2
Artist_288,Song_26,week_16,39
Artist_179,Song_27,week_10,46
Artist_125,Song_702,week_33,48
Artist_422,Song_1107,week_36,27
Artist_353,Song_1920,week_03,15
Artist_23,Song_1970,week_05,7
Artist_63,Song_682,week_12,57
Artist_143,Song_413,week_44,42
Artist_481,Song_167,week_13,9
Artist_153,Song_1724,week_24,6
Artist_145,Song_169,week_44,57
Artist_225,Song_1825,week_32,76
Artist_495,Song_229,week_16,30
